산업,연령,성별,시도,규모,P_F
건설업,30~39세,여자,서울,"1,000인 이상",1.7393654903946172e-05
건설업,30~39세,여자,서울,100~299인,5.617508518004327e-05
건설업,30~39세,여자,서울,10~19인,1.0677877265929262e-05
건설업,30~39세,여자,서울,20~49인,1.3668916258731007e-05
건설업,30~39세,여자,서울,300~499인,6.564261227580118e-05
건설업,30~39세,여자,서울,500~999인,9.066541138162127e-05
건설업,30~39세,여자,서울,50~99인,2.7227126177953725e-05
건설업,30~39세,여자,서울,5~9인,1.0523053170514977e-05
건설업,30~39세,여자,서울,5인 미만,4.13268270684242e-05
건설업,30~39세,여자,세종,100~299인,1.303402688230042e-06
건설업,30~39세,여자,세종,10~19인,6.08453836085664e-07
건설업,30~39세,여자,세종,20~49인,4.473267826690811e-07
건설업,30~39세,여자,세종,50~99인,1.4415140128966321e-06
건설업,30~39세,여자,세종,5~9인,7.910420955240949e-07
건설업,30~39세,여자,세종,5인 미만,1.98290639770649e-06
건설업,30~39세,여자,울산,100~299인,3.443729138189415e-06
건설업,30~39세,여자,울산,10~19인,1.3227505814288164e-06
건설업,30~39세,여자,울산,20~49인,1.5980816231829868e-06
건설업,30~39세,여자,울산,300~499인,4.277850001600962e-06
건설업,30~39세,여자,울산,500~999인,3.753066930309654e-06
건설업,30~39세,여자,울산,50~99인,2.0847339994500937e-06
건설업,30~39세,여자,울산,5~9인,1.223568934859407e-06
건설업,30~39세,여자,울산,5인 미만,4.457377347409866e-06
건설업,30~39세,여자,인천,"1,000인 이상",1.6867909257477707e-06
건설업,30~39세,여자,인천,100~299인,9.435457481587837e-06
건설업,30~39세,여자,인천,10~19인,3.6005550014374023e-06
건설업,30~39세,여자,인천,20~49인,4.315545948691525e-06
건설업,30~39세,여자,인천,300~499인,6.927368392062389e-06
건설업,30~39세,여자,인천,50~99인,7.253732536939026e-06
건설업,30~39세,여자,인천,5~9인,4.114989887263397e-06
건설업,30~39세,여자,인천,5인 미만,2.0017167604527704e-05
건설업,30~39세,여자,전남,100~299인,7.685003086251222e-06
건설업,30~39세,여자,전남,10~19인,3.666715568560205e-06
건설업,30~39세,여자,전남,20~49인,3.5597030967205987e-06
건설업,30~39세,여자,전남,300~499인,5.635828641285258e-06
건설업,30~39세,여자,전남,500~999인,3.3130158426486375e-06
건설업,30~39세,여자,전남,50~99인,4.435497052391491e-06
건설업,30~39세,여자,전남,5~9인,3.661140060258957e-06
건설업,30~39세,여자,전남,5인 미만,1.042701909024536e-05
건설업,30~39세,여자,전북,100~299인,2.4760930767391885e-06
건설업,30~39세,여자,전북,10~19인,3.4965873444492366e-06
건설업,30~39세,여자,전북,20~49인,2.9153313049804253e-06
건설업,30~39세,여자,전북,50~99인,3.3046831227056355e-06
건설업,30~39세,여자,전북,5~9인,4.224097138313056e-06
건설업,30~39세,여자,전북,5인 미만,1.3167009725728614e-05
건설업,30~39세,여자,제주,100~299인,8.425370156688564e-07
건설업,30~39세,여자,제주,10~19인,1.5685173868468617e-06
건설업,30~39세,여자,제주,20~49인,9.438646280648098e-07
건설업,30~39세,여자,제주,50~99인,1.349270784817231e-06
건설업,30~39세,여자,제주,5~9인,1.973027998714887e-06
건설업,30~39세,여자,제주,5인 미만,5.845365842718654e-06
건설업,30~39세,여자,충남,100~299인,6.735485520139525e-06
건설업,30~39세,여자,충남,10~19인,4.217095865042359e-06
건설업,30~39세,여자,충남,20~49인,4.115942002437382e-06
건설업,30~39세,여자,충남,300~499인,3.838333375632144e-06
건설업,30~39세,여자,충남,50~99인,3.4716198846596003e-06
건설업,30~39세,여자,충남,5~9인,4.854032190360643e-06
건설업,30~39세,여자,충남,5인 미만,1.747829634551626e-05
건설업,30~39세,여자,충북,100~299인,3.4140154756105106e-06
건설업,30~39세,여자,충북,10~19인,3.899004585713507e-06
건설업,30~39세,여자,충북,20~49인,3.735121422350754e-06
건설업,30~39세,여자,충북,300~499인,4.65321059639856e-06
건설업,30~39세,여자,충북,50~99인,3.985666126393386e-06
건설업,30~39세,여자,충북,5~9인,3.6982746734798634e-06
건설업,30~39세,여자,충북,5인 미만,1.2825679768923815e-05
건설업,40~49세,남자,강원,100~299인,2.6931911317287445e-05
건설업,40~49세,남자,강원,10~19인,5.01348366598469e-05
건설업,40~49세,남자,강원,20~49인,4.625954134652198e-05
건설업,40~49세,남자,강원,50~99인,5.899024942688162e-05
건설업,40~49세,남자,강원,5~9인,4.994916755592407e-05
건설업,40~49세,남자,강원,5인 미만,0.00016173395700397732
건설업,40~49세,남자,경기,"1,000인 이상",2.4936298399254453e-05
건설업,40~49세,남자,경기,100~299인,0.0006321522129116662
건설업,40~49세,남자,경기,10~19인,0.000215896480217973
건설업,40~49세,남자,경기,20~49인,0.00024165105612162867
건설업,40~49세,남자,경기,300~499인,0.00048662313628807717
건설업,40~49세,남자,경기,500~999인,0.00039290761042767836
건설업,40~49세,남자,경기,50~99인,0.0004416308026827458
건설업,40~49세,남자,경기,5~9인,0.00024713034682903416
건설업,40~49세,남자,경기,5인 미만,0.0010512685853305568
건설업,40~49세,남자,경남,100~299인,0.00010649593837935041
건설업,40~49세,남자,경남,10~19인,6.052701780862077e-05
건설업,40~49세,남자,경남,20~49인,5.737218081182135e-05
건설업,40~49세,남자,경남,300~499인,2.7022882496281438e-05
건설업,40~49세,남자,경남,50~99인,8.450352681374046e-05
건설업,40~49세,남자,경남,5~9인,7.270831213535289e-05
건설업,40~49세,남자,경남,5인 미만,0.0002595317588242797
건설업,40~49세,남자,경북,100~299인,7.202534482176649e-05
건설업,40~49세,남자,경북,10~19인,5.317716241220565e-05
건설업,40~49세,남자,경북,20~49인,4.3494613156652825e-05
건설업,40~49세,남자,경북,300~499인,3.268955605156345e-05
건설업,40~49세,남자,경북,50~99인,7.015003132628999e-05
건설업,40~49세,남자,경북,5~9인,6.6650067712807e-05
건설업,40~49세,남자,경북,5인 미만,0.00022378274450288155
건설업,40~49세,남자,광주,100~299인,0.0001585119820399385
건설업,40~49세,남자,광주,10~19인,3.0903805708521763e-05
건설업,40~49세,남자,광주,20~49인,3.866272881760533e-05
건설업,40~49세,남자,광주,300~499인,0.00010998293304575785
건설업,40~49세,남자,광주,500~999인,0.00011349997342277378
건설업,40~49세,남자,광주,50~99인,7.457512889619439e-05
건설업,40~49세,남자,광주,5~9인,3.487668259156407e-05
건설업,40~49세,남자,광주,5인 미만,0.00012655456596240544
건설업,40~49세,남자,대구,100~299인,8.414081739602449e-05
건설업,40~49세,남자,대구,10~19인,3.560268976685973e-05
건설업,40~49세,남자,대구,20~49인,3.988236405687302e-05
건설업,40~49세,남자,대구,300~499인,9.030351748763767e-05
건설업,40~49세,남자,대구,500~999인,0.0001002721540344657
건설업,40~49세,남자,대구,50~99인,6.575171530466634e-05
건설업,40~49세,남자,대구,5~9인,3.931421490220817e-05
건설업,40~49세,남자,대구,5인 미만,0.0001605144964851216
건설업,40~49세,남자,대전,"1,000인 이상",2.1694048816768166e-05
건설업,40~49세,남자,대전,100~299인,9.367099254350641e-05
건설업,40~49세,남자,대전,10~19인,2.441085772536157e-05
건설업,40~49세,남자,대전,20~49인,3.059467367724999e-05
건설업,40~49세,남자,대전,300~499인,9.896731297362993e-05
건설업,40~49세,남자,대전,50~99인,5.5472220841679084e-05
건설업,40~49세,남자,대전,5~9인,2.627086872714137e-05
건설업,40~49세,남자,대전,5인 미만,0.00010564295117568782
건설업,40~49세,남자,부산,100~299인,0.00018917269386916027
건설업,40~49세,남자,부산,10~19인,4.6748129393741436e-05
건설업,40~49세,남자,부산,20~49인,5.842953632864067e-05
건설업,40~49세,남자,부산,300~499인,0.00015449388712997155
건설업,40~49세,남자,부산,500~999인,0.00015629917896207266
건설업,40~49세,남자,부산,50~99인,0.00011228417353826577
건설업,40~49세,남자,부산,5~9인,4.927413864812348e-05
건설업,40~49세,남자,부산,5인 미만,0.00020586273555942656
건설업,40~49세,남자,서울,"1,000인 이상",0.00021187620434712597
건설업,40~49세,남자,서울,100~299인,0.0005872322658602975
건설업,40~49세,남자,서울,10~19인,9.233858101287519e-05
건설업,40~49세,남자,서울,20~49인,0.00011820404935186311
건설업,40~49세,남자,서울,300~499인,0.0007109012091756384
건설업,40~49세,남자,서울,500~999인,0.0009818949665012344
건설업,40~49세,남자,서울,50~99인,0.00028462167786839595
건설업,40~49세,남자,서울,5~9인,9.099971590690751e-05
건설업,40~49세,남자,서울,5인 미만,0.00038306144661691524
건설업,40~49세,남자,세종,100~299인,2.050453066648109e-05
건설업,40~49세,남자,세종,10~19인,7.918281832400929e-06
건설업,40~49세,남자,세종,20~49인,5.821410477320509e-06
건설업,40~49세,남자,세종,50~99인,2.2677234403850276e-05
건설업,40~49세,남자,세종,5~9인,1.029444451192668e-05
건설업,40~49세,남자,세종,5인 미만,2.7659456725603732e-05
건설업,40~49세,남자,울산,100~299인,6.475984357799088e-05
건설업,40~49세,남자,울산,10~19인,2.0577227923693228e-05
건설업,40~49세,남자,울산,20~49인,2.486038582223189e-05
건설업,40~49세,남자,울산,300~499인,8.334116843707317e-05
건설업,40~49세,남자,울산,500~999인,7.311733302417982e-05
건설업,40~49세,남자,울산,50~99인,3.9203735917828064e-05
건설업,40~49세,남자,울산,5~9인,1.9034319248422492e-05
건설업,40~49세,남자,울산,5인 미만,7.432354541686366e-05
건설업,40~49세,남자,인천,"1,000인 이상",2.7149447289832818e-05
건설업,40~49세,남자,인천,100~299인,0.00013032794103168412
건설업,40~49세,남자,인천,10~19인,4.114112117812361e-05
건설업,40~49세,남자,인천,20~49인,4.931084201018982e-05
건설업,40~49세,남자,인천,300~499인,9.912885336172653e-05
건설업,40~49세,남자,인천,50~99인,0.00010019270694384059
건설업,40~49세,남자,인천,5~9인,4.7019222739569646e-05
건설업,40~49세,남자,인천,5인 미만,0.0002451587558850769
건설업,40~49세,남자,전남,100~299인,0.00014857802587958207
건설업,40~49세,남자,전남,10~19인,5.864349714909836e-05
건설업,40~49세,남자,전남,20~49인,5.693199663319978e-05
건설업,40~49세,남자,전남,300~499인,0.00011288222054369798
건설업,40~49세,남자,전남,500~999인,6.635769268693426e-05
건설업,40~49세,남자,전남,50~99인,8.575369306201596e-05
건설업,40~49세,남자,전남,5~9인,5.855432543696103e-05
건설업,40~49세,남자,전남,5인 미만,0.00017874788717318275
건설업,40~49세,남자,전북,100~299인,3.567628585480379e-05
건설업,40~49세,남자,전북,10~19인,4.1676299628884785e-05
건설업,40~49세,남자,전북,20~49인,3.474822992101457e-05
건설업,40~49세,남자,전북,50~99인,4.7614857798663544e-05
건설업,40~49세,남자,전북,5~9인,5.034758770642966e-05
건설업,40~49세,남자,전북,5인 미만,0.0001682170592813351
건설업,40~49세,남자,제주,100~299인,1.4728960660923117e-05
건설업,40~49세,남자,제주,10~19인,2.2683211933404924e-05
건설업,40~49세,남자,제주,20~49인,1.3649757136500766e-05
건설업,40~49세,남자,제주,50~99인,2.358751715463703e-05
건설업,40~49세,남자,제주,5~9인,2.8533067354363416e-05
건설업,40~49세,남자,제주,5인 미만,9.060768210544118e-05
건설업,40~49세,남자,충남,100~299인,9.806016898559388e-05
건설업,40~49세,남자,충남,10~19인,5.0788958299688025e-05
건설업,40~49세,남자,충남,20~49인,4.957070301830263e-05
건설업,40~49세,남자,충남,300~499인,5.789267932777386e-05
건설업,40~49세,남자,충남,50~99인,5.054240433381797e-05
건설업,40~49세,남자,충남,5~9인,5.8459955948640475e-05
건설업,40~49세,남자,충남,5인 미만,0.00022562802403369925
건설업,40~49세,남자,충북,100~299인,4.6146004236080835e-05
건설업,40~49세,남자,충북,10~19인,4.359678494721034e-05
건설업,40~49세,남자,충북,20~49인,4.176432261675455e-05
건설업,40~49세,남자,충북,300~499인,6.515962126172681e-05
건설업,40~49세,남자,충북,50~99인,5.387279796066627e-05
건설업,40~49세,남자,충북,5~9인,4.135232007835941e-05
건설업,40~49세,남자,충북,5인 미만,0.00015371605121549883
건설업,40~49세,여자,강원,100~299인,4.054182203057876e-06
건설업,40~49세,여자,강원,10~19인,6.957089426812188e-06
건설업,40~49세,여자,강원,20~49인,6.419324115377541e-06
건설업,40~49세,여자,강원,50~99인,8.880068576005415e-06
건설업,40~49세,여자,강원,5~9인,6.9313245765434845e-06
건설업,40~49세,여자,강원,5인 미만,2.4087524102709547e-05
건설업,40~49세,여자,경기,"1,000인 이상",3.7700258861249763e-06
건설업,40~49세,여자,경기,100~299인,8.482321427577655e-05
건설업,40~49세,여자,경기,10~19인,2.6704873148857443e-05
건설업,40~49세,여자,경기,20~49인,2.9890532691872505e-05
건설업,40~49세,여자,경기,300~499인,6.93205139217008e-05
건설업,40~49세,여자,경기,500~999인,5.5970535405185154e-05
건설업,40~49세,여자,경기,50~99인,5.925874091969094e-05
건설업,40~49세,여자,경기,5~9인,3.056828233901471e-05
건설업,40~49세,여자,경기,5인 미만,0.00013956020946764988
건설업,40~49세,여자,경남,100~299인,1.6114992213124595e-05
건설업,40~49세,여자,경남,10~19인,8.443027936664879e-06
건설업,40~49세,여자,경남,20~49인,8.002953770383929e-06
건설업,40~49세,여자,경남,300~499인,4.341148932931708e-06
건설업,40~49세,여자,경남,50~99인,1.2787094956938215e-05
건설업,40~49세,여자,경남,5~9인,1.0142219670024796e-05
건설업,40~49세,여자,경남,5인 미만,3.885459873356301e-05
건설업,40~49세,여자,경북,100~299인,1.1245811039652104e-05
건설업,40~49세,여자,경북,10~19인,7.653894811173175e-06
건설업,40~49세,여자,경북,20~49인,6.260266228069341e-06
건설업,40~49세,여자,경북,300~499인,5.418641461547915e-06
건설업,40~49세,여자,경북,50~99인,1.0953005482630124e-05
건설업,40~49세,여자,경북,5~9인,9.593076882836899e-06
건설업,40~49세,여자,경북,5인 미만,3.4569006198091005e-05
건설업,40~49세,여자,광주,100~299인,2.1726586299486545e-05
건설업,40~49세,여자,광주,10~19인,3.904750216182476e-06
건설업,40~49세,여자,광주,20~49인,4.885103800245527e-06
건설업,40~49세,여자,광주,300~499인,1.6004077775336496e-05
건설업,40~49세,여자,광주,500~999인,1.6515857068486874e-05
건설업,40~49세,여자,광주,50~99인,1.022170660480582e-05
건설업,40~49세,여자,광주,5~9인,4.406730199303064e-06
건설업,40~49세,여자,광주,5인 미만,1.716177011081616e-05
건설업,40~49세,여자,대구,100~299인,1.2163337484534256e-05
건설업,40~49세,여자,대구,10~19인,4.744393852370862e-06
건설업,40~49세,여자,대구,20~49인,5.314700773691978e-06
건설업,40~49세,여자,대구,300~499인,1.3858832784869278e-05
건설업,40~49세,여자,대구,500~999인,1.5388714132121784e-05
건설업,40~49세,여자,대구,50~99인,9.50502179784459e-06
건설업,40~49세,여자,대구,5~9인,5.2389895458529374e-06
건설업,40~49세,여자,대구,5인 미만,2.2957001038276775e-05
건설업,40~49세,여자,대전,"1,000인 이상",3.0416924281837135e-06
건설업,40~49세,여자,대전,100~299인,1.165629479946379e-05
건설업,40~49세,여자,대전,10~19인,2.8002082736599858e-06
건설업,40~49세,여자,대전,20~49인,3.5095636263511873e-06
건설업,40~49세,여자,대전,300~499인,1.3074441223972827e-05
건설업,40~49세,여자,대전,50~99인,6.902890017005542e-06
건설업,40~49세,여자,대전,5~9인,3.0135730908606166e-06
건설업,40~49세,여자,대전,5인 미만,1.3006210793126756e-05
건설업,40~49세,여자,부산,100~299인,2.6976169897812687e-05
건설업,40~49세,여자,부산,10~19인,6.145227588770092e-06
건설업,40~49세,여자,부산,20~49인,7.680795002973484e-06
건설업,40~49세,여자,부산,300~499인,2.3388862329368394e-05
건설업,40~49세,여자,부산,500~999인,2.3662165842599485e-05
