산업,연령,성별,시도,규모,발생형태,P_FL_given_accident
전기·가스·증기·수도사업,50~59세,남,경기,50~99인,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경기,50~99인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경기,50~99인,업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,경기,50~99인,체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경기,5~9인,이상온도물체접촉,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,경기,5인 미만,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경기,5인 미만,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경기,5인 미만,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경기,5인 미만,절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,10~19인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,10~19인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,10~19인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,10~19인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,10~19인,불균형및무리한동작,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,경남,10~19인,사업장외교통사고,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,경남,10~19인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,10~19인,화학물질누출접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,20~49인,넘어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,경남,20~49인,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,300~499인,깔림.뒤집힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,300~499인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,300~499인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,300~499인,화학물질누출접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,50~99인,감전,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,50~99인,기타,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,50~99인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,5~9인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,5~9인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,5~9인,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,5인 미만,깔림.뒤집힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경남,5인 미만,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,"1,000인 이상",업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,"1,000인 이상",체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,100~299인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,10~19인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,10~19인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,10~19인,화학물질누출접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,50~99인,동물상해,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,50~99인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,경북,5~9인,절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,광주,100~299인,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,광주,20~49인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,광주,20~49인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,광주,50~99인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,광주,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,광주,50~99인,체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,100~299인,동물상해,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,100~299인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,100~299인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,100~299인,절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,10~19인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,20~49인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,20~49인,넘어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,대구,20~49인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,20~49인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,20~49인,절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,20~49인,체육행사,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,대구,5인 미만,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대구,5인 미만,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대전,100~299인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대전,100~299인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대전,100~299인,업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,대전,10~19인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대전,10~19인,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대전,20~49인,동물상해,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,대전,300~499인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대전,50~99인,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대전,50~99인,체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,대전,5~9인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,부산,"1,000인 이상",업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,부산,"1,000인 이상",체육행사,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,부산,100~299인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,부산,20~49인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,부산,20~49인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,부산,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,부산,300~499인,넘어짐,2.7543960160416022e-06
전기·가스·증기·수도사업,50~59세,남,부산,300~499인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,부산,50~99인,화학물질누출접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,부산,5인 미만,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,서울,100~299인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,서울,100~299인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,서울,100~299인,체육행사,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,서울,20~49인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,서울,300~499인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,서울,300~499인,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,서울,300~499인,업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,서울,5인 미만,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,"1,000인 이상",넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,100~299인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,100~299인,부딪힘,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,울산,100~299인,체육행사,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,울산,10~19인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,20~49인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,20~49인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,500~999인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,500~999인,체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,50~99인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,50~99인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,50~99인,폭발파열,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,울산,5인 미만,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,인천,10~19인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,인천,20~49인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,인천,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,인천,300~499인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,인천,50~99인,감전,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,인천,50~99인,넘어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,인천,50~99인,불균형및무리한동작,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,인천,5인 미만,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,인천,5인 미만,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,인천,5인 미만,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,10~19인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,10~19인,업무상질병,2.7543960160416022e-06
전기·가스·증기·수도사업,50~59세,남,전남,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,20~49인,체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,50~99인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,50~99인,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,50~99인,체육행사,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,전남,5~9인,깔림.뒤집힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,5~9인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,5~9인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,5인 미만,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전남,5인 미만,이상온도물체접촉,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,전북,100~299인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,10~19인,깔림.뒤집힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,10~19인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,10~19인,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,10~19인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,20~49인,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,50~99인,감전,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,50~99인,넘어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,전북,5인 미만,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,전북,5인 미만,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,제주,100~299인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,제주,100~299인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,제주,300~499인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,제주,50~99인,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,"1,000인 이상",떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,100~299인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,10~19인,깔림.뒤집힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,10~19인,이상온도물체접촉,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,충남,20~49인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,20~49인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,20~49인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,300~499인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,500~999인,업무상질병,2.7543960160416022e-06
전기·가스·증기·수도사업,50~59세,남,충남,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충남,50~99인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,100~299인,체육행사,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,남,충북,10~19인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,10~19인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,10~19인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,20~49인,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,50~99인,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,5~9인,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,5~9인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,5인 미만,감전,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,5인 미만,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,남,충북,5인 미만,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,강원,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경기,20~49인,넘어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,여,경기,20~49인,동물상해,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경기,20~49인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경기,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경기,50~99인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경기,5인 미만,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경기,5인 미만,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경북,"1,000인 이상",넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경북,"1,000인 이상",부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,경북,"1,000인 이상",업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,여,광주,"1,000인 이상",체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,대구,100~299인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,부산,"1,000인 이상",업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,서울,10~19인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,서울,10~19인,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,서울,20~49인,넘어짐,5.5087920320832045e-06
전기·가스·증기·수도사업,50~59세,여,서울,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,서울,50~99인,떨어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,여,서울,5인 미만,넘어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,50~59세,여,울산,"1,000인 이상",넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,울산,20~49인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,울산,20~49인,넘어짐,9.181320053472009e-06
전기·가스·증기·수도사업,50~59세,여,울산,20~49인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,울산,20~49인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,울산,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,울산,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,인천,100~299인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,인천,20~49인,넘어짐,2.7543960160416022e-06
전기·가스·증기·수도사업,50~59세,여,인천,50~99인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,인천,50~99인,절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,전남,10~19인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,전남,20~49인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,전북,20~49인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,50~59세,여,제주,50~99인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,강원,100~299인,업무상질병,2.7543960160416022e-05
전기·가스·증기·수도사업,60세이상,남,강원,100~299인,체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,강원,10~19인,업무상질병,2.7543960160416022e-06
전기·가스·증기·수도사업,60세이상,남,강원,20~49인,업무상질병,4.590660026736004e-06
전기·가스·증기·수도사업,60세이상,남,강원,50~99인,업무상질병,2.7543960160416022e-06
전기·가스·증기·수도사업,60세이상,남,강원,5~9인,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,강원,5~9인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,100~299인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,100~299인,업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,경기,10~19인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,10~19인,넘어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,경기,10~19인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,20~49인,깔림.뒤집힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,20~49인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,20~49인,부딪힘,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,경기,50~99인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,50~99인,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,5~9인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경기,5인 미만,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,100~299인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,10~19인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,20~49인,끼임,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,경남,20~49인,넘어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,경남,20~49인,업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,경남,300~499인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,500~999인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,50~99인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,5~9인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,5인 미만,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,5인 미만,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경남,5인 미만,절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경북,100~299인,업무상질병,4.590660026736004e-06
전기·가스·증기·수도사업,60세이상,남,경북,10~19인,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경북,10~19인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경북,10~19인,폭발파열,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경북,20~49인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경북,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경북,5~9인,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,경북,5인 미만,감전,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,광주,"1,000인 이상",절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,광주,10~19인,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,광주,20~49인,깔림.뒤집힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,광주,20~49인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,광주,20~49인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,광주,20~49인,이상온도물체접촉,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,광주,5~9인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,10~19인,감전,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,10~19인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,10~19인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,20~49인,깔림.뒤집힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,20~49인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,20~49인,사업장외교통사고,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,20~49인,업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,대구,20~49인,화학물질누출접촉,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,50~99인,절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,5인 미만,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,5인 미만,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대구,5인 미만,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,대전,5~9인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,부산,"1,000인 이상",업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,부산,300~499인,불균형및무리한동작,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,부산,50~99인,감전,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,부산,50~99인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,부산,5~9인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,부산,5인 미만,감전,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,서울,100~299인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,서울,100~299인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,서울,10~19인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,서울,10~19인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,서울,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,서울,50~99인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,서울,50~99인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,울산,100~299인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,울산,20~49인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,울산,20~49인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,울산,300~499인,물체에맞음,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,울산,50~99인,폭발파열,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,울산,5인 미만,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,인천,100~299인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,인천,10~19인,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,인천,50~99인,끼임,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,인천,50~99인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,인천,5~9인,끼임,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,인천,5~9인,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,인천,5인 미만,넘어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,인천,5인 미만,체육행사,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전남,100~299인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전남,50~99인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전남,5~9인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전남,5인 미만,떨어짐,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,전남,5인 미만,절단베임찔림,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전북,10~19인,업무상질병,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전북,20~49인,부딪힘,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전북,20~49인,업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,전북,5인 미만,감전,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전북,5인 미만,떨어짐,9.181320053472008e-07
전기·가스·증기·수도사업,60세이상,남,전북,5인 미만,물체에맞음,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,제주,100~299인,업무상질병,1.8362640106944016e-06
전기·가스·증기·수도사업,60세이상,남,제주,300~499인,업무상질병,1.8362640106944016e-06
